feature,importance
cat__Surname_Monaldo,0.00019242875281121307
cat__Surname_Hankinson,0.00019203931755765633
cat__Surname_Bibb,0.00019135078788603098
cat__Surname_Mauldon,0.00019075579082023848
cat__Surname_Davey,0.00019072999628147368
cat__Surname_Lucchesi,0.00019034272726827306
cat__Surname_Crowther,0.0001903040177773054
cat__Surname_Holden,0.0001899153299290713
cat__Surname_Morley,0.00018980868691124945
cat__Surname_Kauffmann,0.0001895823388153392
cat__Surname_Doherty,0.00018928227765823677
cat__Surname_Li Fonti,0.00018897055250725802
cat__Surname_Nebechi,0.000188658852198654
cat__Surname_Logan,0.00018856238774021082
cat__Surname_Blackburn,0.00018810996108841333
cat__Surname_Iweobiegbunam,0.00018800875920625812
cat__Surname_Milano,0.00018722627858902134
cat__Surname_Long,0.0001868809194050388
cat__Surname_Massie,0.00018648255174757706
cat__Surname_Ford,0.0001862837515383785
cat__Surname_Gartrell,0.00018567015057950677
cat__Surname_Aleksandrova,0.00018548369272339935
cat__Surname_Tai,0.00018530672216126036
cat__Surname_DeRose,0.00018493327698075937
cat__Surname_Tate,0.00018449039285801163
cat__Surname_Hairston,0.000183867791475944
cat__Surname_Bellucci,0.00018335262703209345
cat__Surname_Ndubueze,0.00018326119790183288
cat__Surname_Milligan,0.00018307262434690553
cat__Surname_Jennings,0.00018284704400504124
cat__Surname_Descoteaux,0.00018282052740079238
cat__Surname_Higgins,0.00018281425737693118
cat__Surname_Somadina,0.0001822550455465098
cat__Surname_Belcher,0.00018221318039302964
cat__Surname_Rowley,0.00018201925378854552
cat__Surname_Sanders,0.00018143600520231147
cat__Surname_Heard,0.0001813113994987875
cat__Surname_Okonkwo,0.00018097648254937593
cat__Surname_Kelechi,0.00018063730788328043
cat__Surname_Madukaego,0.0001801504250394077
cat__Surname_Tseng,0.0001799087502975446
cat__Surname_Rose,0.00017964941313702097
cat__Surname_Quaife,0.00017939154090531654
cat__Surname_Onio,0.0001790322767512394
cat__Surname_Yusupova,0.0001787814997894612
cat__Surname_Nebeolisa,0.0001787727459355227
cat__Surname_Hargreaves,0.00017843132947041178
cat__Surname_Izmailova,0.00017831218472482205
cat__Surname_Stirling,0.00017811108556949743
cat__Surname_Atkins,0.00017752672221812169
cat__Surname_Hargrave,0.00017730649971771636
cat__Surname_Palmer,0.0001770307051799415
cat__Surname_O'Donnell,0.00017663507022560934
cat__Surname_Galkin,0.00017654585636166416
cat__Surname_Rahman,0.00017636572284043713
cat__Surname_Sacco,0.0001759297833498587
cat__Surname_Maslov,0.00017589985184333825
cat__Surname_Zarate,0.00017576504376301346
cat__Surname_Harker,0.0001756814642168307
cat__Surname_Rice,0.00017461934667530754
cat__Surname_Emenike,0.00017434796720814635
cat__Surname_Hajek,0.00017410350969734322
cat__Surname_Hope,0.00017356187008283673
cat__Surname_Spyer,0.00017354848981740618
cat__Surname_Hyde,0.0001726213568335908
cat__Surname_Barry,0.00017158630899316528
cat__Surname_Paten,0.0001715727985599161
cat__Surname_Ikedinachukwu,0.0001711389980005629
cat__Surname_Jackson,0.0001706203187838262
cat__Surname_Korff,0.0001693235483871882
cat__Surname_Rowe,0.00016904816256686767
cat__Surname_Davies,0.00016850702741064142
cat__Surname_Aitken,0.00016813522100676695
cat__Surname_Converse,0.00016763494344131306
cat__Surname_Chikezie,0.00016733375730679586
cat__Surname_Kenenna,0.00016628014140151348
cat__Surname_Browne,0.00016542050940027557
cat__Surname_Parry-Okeden,0.00016454692578592576
cat__Surname_Nevzorova,0.00016406795200469388
cat__Surname_Wentcher,0.00016377170123165613
cat__Surname_Tan,0.00016365995553028917
cat__Surname_Anderson,0.0001631833222375482
cat__Surname_Stokes,0.00016282554933933914
cat__Surname_Bocharova,0.00016273971523040806
cat__Surname_Begum,0.00016266069765559144
cat__Surname_Macdonald,0.00016209220395027558
cat__Surname_Welch,0.0001614574983648149
cat__Surname_Nwokezuike,0.00016134770758853686
cat__Surname_Macknight,0.00016092423524702616
cat__Surname_Dawkins,0.0001607238270135197
cat__Surname_Edgar,0.0001600522478706985
cat__Surname_Bruce,0.0001595720059910462
cat__Surname_Manning,0.000159487373429321
cat__Surname_Caldwell,0.00015919791863534
cat__Surname_Harriman,0.00015911385237525068
cat__Surname_Little,0.00015895170438455346
cat__Surname_Li,0.00015888679574220895
cat__Surname_Ijendu,0.00015886017362231296
cat__Surname_Swanson,0.00015872450519182181
cat__Surname_Mahmood,0.00015857359280356257
cat__Surname_Amechi,0.00015854046857288954
cat__Surname_Lionel,0.00015851430577766104
cat__Surname_Hammer,0.00015797089025041642
cat__Surname_Ardis,0.00015749590375630057
cat__Surname_Barber,0.00015718575274896592
cat__Surname_Riggs,0.00015709104937752235
cat__Surname_Bromley,0.000156321037892247
cat__Surname_Page,0.00015611462827531597
cat__Surname_Lenhardt,0.00015571781697998983
cat__Surname_Whitehead,0.00015544935017436934
cat__Surname_Poole,0.0001549485016631718
cat__Surname_Woodward,0.00015422648571039544
cat__Surname_Brookman,0.00015379340910822613
cat__Surname_Waters,0.00015358522295363036
cat__Surname_Kodilinyechukwu,0.0001530278329227796
cat__Surname_Stoneman,0.0001521294090425873
cat__Surname_McLean,0.0001516148636130824
cat__Surname_Mishin,0.00015152364110098678
cat__Surname_Macartney,0.00015108182512405368
cat__Surname_Marcus,0.00015083886784983134
cat__Surname_Vincent,0.00015048463484294212
cat__Surname_Gilleland,0.00015047523787996595
cat__Surname_Nkemjika,0.00015013798185303814
cat__Surname_Sabbatini,0.00015005347130318876
cat__Surname_Burfitt,0.00014954358552873523
cat__Surname_Leach,0.0001494335729067533
cat__Surname_Dennis,0.0001492038753510476
cat__Surname_Parry,0.00014888529825234705
cat__Surname_Kharlamova,0.00014883690000840752
cat__Surname_Alexeyeva,0.0001482445590858776
cat__Surname_Horrocks,0.00014789693239695775
cat__Surname_Jideofor,0.0001475195945891672
cat__Surname_Claiborne,0.00014743656549919118
cat__Surname_Nuttall,0.00014677743903853023
cat__Surname_Chigozie,0.00014656261520846898
cat__Surname_McGill,0.00014595662686540877
cat__Surname_Tomlinson,0.00014517035429036324
cat__Surname_Haddon,0.00014462028675035153
cat__Surname_Matveyeva,0.00014452252444559072
cat__Surname_Chiedozie,0.0001445023494990202
cat__Surname_Beyer,0.00014435359074676908
cat__Surname_Knight,0.0001441189310949048
cat__Surname_Uvarov,0.00014411141478019193
cat__Surname_Nweke,0.00014398664307181303
cat__Surname_Bianchi,0.00014340078042708178
cat__Surname_Kent,0.00014331685107063388
cat__Surname_Dobie,0.00014298637781894955
cat__Surname_Freeman,0.00014247029573455263
cat__Surname_Muravyova,0.0001424462210718695
cat__Surname_Bage,0.0001417553075094321
cat__Surname_Cheatham,0.00014156880001166264
cat__Surname_Adamson,0.0001413684036709465
cat__Surname_Micco,0.00014134810714303152
cat__Surname_Adams,0.00014113100086949224
cat__Surname_Chamberlain,0.00014073253488544452
cat__Surname_Ifeanacho,0.00014064715499845608
cat__Surname_Burgin,0.00013967608429605967
cat__Surname_Moffitt,0.00013886262895770163
cat__Surname_Dickinson,0.00013886253529533154
cat__Surname_Donoghue,0.0001387185917151513
cat__Surname_Panicucci,0.00013820350155364323
cat__Surname_Ruggiero,0.00013777380505373098
cat__Surname_Harewood,0.00013757885879645744
cat__Surname_Sturt,0.00013756255144530712
cat__Surname_Booth,0.00013736054898071597
cat__Surname_Caffyn,0.0001373373711219861
cat__Surname_Afanasyeva,0.00013728202530764833
cat__Surname_Chiekwugo,0.00013634839191124855
cat__Surname_Howells,0.00013628921023930873
cat__Surname_Hodge,0.00013619535106779867
cat__Surname_Dunn,0.00013607779998027765
cat__Surname_Horton,0.00013573536520777816
cat__Surname_Todd,0.00013564198311955978
cat__Surname_Goering,0.00013555692173344388
cat__Surname_Geach,0.00013526025168906946
cat__Surname_Day,0.00013447354897287296
cat__Surname_Tillman,0.00013443502815349489
cat__Surname_Sutherland,0.00013433798089697592
cat__Surname_Chidalu,0.00013365460427812182
cat__Surname_Kapustin,0.00013354307456922278
cat__Surname_Chukwuemeka,0.0001334322719728519
cat__Surname_Yobachukwu,0.00013340709575351283
cat__Surname_Highland,0.00013325723566650203
cat__Surname_Potter,0.00013308965733342597
cat__Surname_Gilbert,0.00013295915521343505
cat__Surname_Griffiths,0.00013294169922983283
cat__Surname_Pavlova,0.00013241474082398088
cat__Surname_Buckley,0.00013224131928826654
cat__Surname_Obialo,0.00013210523435446488
cat__Surname_Korovina,0.00013204177644904515
cat__Surname_Lamb,0.00013149741419614787
cat__Surname_Gay,0.0001312906644996262
cat__Surname_Yashina,0.0001312361376079707
cat__Surname_Burgos,0.0001312324216403916
cat__Surname_Distefano,0.00013085588025033457
cat__Surname_Obiuto,0.0001305428161363535
cat__Surname_Winter-Irving,0.00012993837886171562
cat__Surname_Sheppard,0.0001299252947096971
cat__Surname_Macarthur,0.0001297166128061972
cat__Surname_Butusov,0.00012967311756638332
cat__Surname_Chieloka,0.0001294850766724247
cat__Surname_Lavrentyev,0.0001293528772886478
cat__Surname_Maruff,0.0001289593790446292
cat__Surname_Kenechukwu,0.00012878798063318243
cat__Surname_Ingram,0.0001284724125123254
cat__Surname_Chesnokova,0.00012838889622065095
cat__Surname_Moran,0.0001278044442361677
cat__Surname_Chan,0.00012779806681188343
cat__Surname_Hall,0.00012759625981830685
cat__Surname_Chukwudi,0.00012727246627908188
cat__Surname_Giles,0.00012713963831236799
cat__Surname_Mackinlay,0.00012710723806051772
cat__Surname_Ponomarev,0.00012692120158720342
cat__Surname_Coles,0.00012689877234674354
cat__Surname_Steere,0.00012672109611938905
cat__Surname_Leckie,0.00012667313575462913
cat__Surname_Flynn,0.00012656443592126102
cat__Surname_Ho,0.00012629568907228093
cat__Surname_Takasuka,0.0001262902371923601
cat__Surname_Yao,0.0001262531493824696
cat__Surname_Lucas,0.0001259952877256969
cat__Surname_Galkina,0.0001256839158502026
cat__Surname_Mellor,0.0001254020997965401
cat__Surname_James,0.00012539700809071863
cat__Surname_Clayton,0.0001253403206468072
cat__Surname_Onyemauchechukwu,0.00012532539311028483
cat__Surname_Weatherford,0.00012506452708576214
cat__Surname_Muecke,0.0001250517802112109
cat__Surname_Udegbunam,0.00012435934659124024
cat__Surname_Udinesi,0.00012423405833672836
cat__Surname_Despeissis,0.00012403781774900902
cat__Surname_Nwachinemelu,0.0001231331848576295
cat__Surname_Frankland,0.0001230525639229997
cat__Surname_Abramowitz,0.0001228154183400248
cat__Surname_Wallis,0.00012258715864371517
cat__Surname_Abramova,0.000122570520936045
cat__Surname_Quinn,0.00012255585513343438
cat__Surname_Carr,0.00012250819718348564
cat__Surname_Tucker,0.00012248769935830476
cat__Surname_Onwubiko,0.0001223496640272723
cat__Surname_Ozerova,0.00012217261180082057
cat__Surname_Barclay,0.00012186529961273885
cat__Surname_Gerasimova,0.00012084057957148714
cat__Surname_Cremonesi,0.00012023011286417366
cat__Surname_Gaffney,0.00011988310652656856
cat__Surname_Austin,0.00011986704732858994
cat__Surname_Curtis,0.00011984565115243155
cat__Surname_Chiefo,0.00011975395316719307
cat__Surname_Sutton,0.00011909664362301082
cat__Surname_Padovano,0.00011895567016670021
cat__Surname_McFarland,0.00011894764066810633
cat__Surname_Pirogova,0.00011889551449025175
cat__Surname_Whitelegge,0.00011883950362655038
cat__Surname_Williams,0.00011803400323779975
cat__Surname_Baranova,0.00011767436628427839
cat__Surname_Naylor,0.00011749128664717176
cat__Surname_Knowles,0.00011729510029158819
cat__Surname_Reid,0.00011702736734878467
cat__Surname_Greaves,0.00011669724731330155
cat__Surname_Cartwright,0.00011651678667168913
cat__Surname_Boyd,0.00011621255295062618
cat__Surname_Riley,0.00011610054636210433
cat__Surname_Lazarev,0.00011592855698349068
cat__Surname_Ruse,0.00011571101526189456
cat__Surname_Bezrukov,0.00011548116472224016
cat__Surname_Dyer,0.00011515707433205358
cat__Surname_Macfarlan,0.00011514140659009226
cat__Surname_Bevington,0.00011476479901645393
cat__Surname_Chinagorom,0.00011462705838402428
cat__Surname_Jolly,0.00011454813478497703
cat__Surname_Bishop,0.00011451152226636065
cat__Surname_Ifesinachi,0.00011404240844865701
cat__Surname_Erskine,0.00011401753658907923
cat__Surname_Whiddon,0.0001139078890830319
cat__Surname_Yeates,0.00011380464584578576
cat__Surname_Gallagher,0.00011337472551809496
cat__Surname_Zito,0.00011318595303905731
cat__Surname_Clifton,0.00011304937234009752
cat__Surname_Abbott,0.00011260310157194773
cat__Surname_Zikoranachidimma,0.00011225016265817553
cat__Surname_Carpenter,0.00011192561597174424
cat__Surname_Clements,0.0001117162584377686
cat__Surname_Morrice,0.00011146146327242563
cat__Surname_Ballard,0.00011136607633748702
cat__Surname_Burbidge,0.00011107418012856923
cat__Surname_Mason,0.00011101718770379267
cat__Surname_Neumann,0.00011100817030151515
cat__Surname_Zuyev,0.00011091169261839609
cat__Surname_Chukwualuka,0.00011089559849988564
cat__Surname_Ellis,0.00011059994827949197
cat__Surname_Bromby,0.00011050377910976354
cat__Surname_Onwuka,0.00011036246149256344
cat__Surname_Griffin,0.00011014899017370144
cat__Surname_Parkinson,0.00011012519951807942
cat__Surname_Nnanna,0.00011000973586773415
cat__Surname_Romani,0.00010963429654324294
cat__Surname_Sozonov,0.0001091740643423451
cat__Surname_Barling,0.00010901116816580647
cat__Surname_Barnett,0.00010891754615289792
cat__Surname_Maslova,0.00010879737118848599
cat__Surname_Docherty,0.00010860394657293728
cat__Surname_Frye,0.00010859655468927128
cat__Surname_Seppelt,0.00010850940257755387
cat__Surname_Baldwin,0.00010838348918004996
cat__Surname_Pirogov,0.00010801797573003414
cat__Surname_Barrett,0.00010795702878496128
cat__Surname_Carlson,0.00010771159325689817
cat__Surname_Hsiao,0.00010757065121891888
cat__Surname_Lavrentiev,0.00010756180752736134
cat__Surname_Grosse,0.0001073587644482378
cat__Surname_Aksenov,0.00010719678728840104
cat__Surname_Chidubem,0.0001071806131198037
cat__Surname_Geoghegan,0.00010697731393338022
cat__Surname_Nnamutaezinwa,0.00010640364981171856
cat__Surname_McElhone,0.00010568162790266001
cat__Surname_Stephens,0.00010552692305072271
cat__Surname_Glenny,0.00010512712343799542
cat__Surname_Hannaford,0.0001048076993367983
cat__Surname_Enyinnaya,0.00010420378562661432
cat__Surname_Lawson,0.00010380301899870118
cat__Surname_Fitch,0.00010359979530095344
cat__Surname_Lanford,0.00010324428172875285
cat__Surname_Bezrukova,0.00010298162982187697
cat__Surname_Anayolisa,0.00010295995933759236
cat__Surname_Gould,0.0001024402018289177
cat__Surname_Macnamara,0.00010236765264601041
cat__Surname_Nakayama,0.00010186926477962353
cat__Surname_Chizuoke,0.00010147489505002476
cat__Surname_Otitodilichukwu,0.00010131312490980041
cat__Surname_Sokolova,0.00010083820021202319
cat__Surname_Arbour,0.00010072255590574143
cat__Surname_Terry,0.00010048393470976425
cat__Surname_Onyemaechi,0.00010039531402581265
cat__Surname_Howe,0.00010002688604603425
cat__Surname_Kirillov,0.00010000998926384025
cat__Surname_Lederer,9.981306461086813e-05
cat__Surname_Hopkins,9.943962952731197e-05
cat__Surname_Chigolum,9.935621257878089e-05
cat__Surname_Buttenshaw,9.885579144435782e-05
cat__Surname_Ponomaryov,9.867552254010293e-05
cat__Surname_Tretiakova,9.849633348009731e-05
cat__Surname_Melton,9.838458826887266e-05
cat__Surname_Warren,9.81853949246442e-05
cat__Surname_Watkins,9.78783441072459e-05
cat__Surname_Onyeorulu,9.735350215844846e-05
cat__Surname_Ugochukwutubelum,9.702932391819303e-05
cat__Surname_Okwudiliolisa,9.69668005361799e-05
cat__Surname_Gough,9.693153739671087e-05
cat__Surname_Maughan,9.689722422535338e-05
cat__Surname_Chidiebele,9.689689567735953e-05
cat__Surname_Lord,9.657684666876698e-05
cat__Surname_Mashman,9.65621246901316e-05
cat__Surname_Skinner,9.587293881079434e-05
cat__Surname_Bancks,9.574502408317863e-05
cat__Surname_Yudin,9.567957977805279e-05
cat__Surname_Perry,9.553234499829128e-05
cat__Surname_Yewen,9.552932064387769e-05
cat__Surname_Floyd,9.548999855100076e-05
cat__Surname_McConnell,9.54458799756948e-05
cat__Surname_Yuryeva,9.52210936040277e-05
cat__Surname_To Rot,9.52207317849756e-05
cat__Surname_Hicks,9.514729768895761e-05
cat__Surname_Candler,9.510178044577812e-05
cat__Surname_Gresswell,9.503841032777844e-05
cat__Surname_Dumetochukwu,9.489728054044188e-05
cat__Surname_Chibuzo,9.46813889713835e-05
cat__Surname_Toth,9.458921717437081e-05
cat__Surname_Chiabuotu,9.438441375743292e-05
cat__Surname_Nepean,9.432978668577498e-05
cat__Surname_Board,9.430149073285847e-05
cat__Surname_Rhodes,9.427330165545307e-05
cat__Surname_Winters,9.374512071292756e-05
cat__Surname_Chibueze,9.357717566004787e-05
cat__Surname_Hawthorn,9.348259031668721e-05
cat__Surname_Finch,9.345768140458084e-05
cat__Surname_Farrell,9.329941083847858e-05
cat__Surname_McGuffog,9.324846797982235e-05
cat__Surname_Otutodilinna,9.31771986350534e-05
cat__Surname_Kershaw,9.295576391872244e-05
cat__Surname_Nnabuife,9.291407111902422e-05
cat__Surname_Ibrahimova,9.251324574037344e-05
cat__Surname_Gardiner,9.214891483748326e-05
cat__Surname_Oliver,9.213609505249229e-05
cat__Surname_Afamefuna,9.18252473570057e-05
cat__Surname_Wickham,9.126158070408381e-05
cat__Surname_Holloway,9.071774722252967e-05
cat__Surname_Heap,9.067879258174327e-05
cat__Surname_Sheehan,9.061421624601182e-05
cat__Surname_Balashov,9.059599670235e-05
cat__Surname_Spears,9.053089140878269e-05
cat__Surname_Matthews,9.012821736136228e-05
cat__Surname_Abdullah,8.98969745221569e-05
cat__Surname_Reynolds,8.979605769456198e-05
cat__Surname_Degtyaryov,8.963000812133213e-05
cat__Surname_Golibe,8.923009818364685e-05
cat__Surname_Bevan,8.90963779000018e-05
cat__Surname_Baresi,8.908455037740284e-05
cat__Surname_Obiora,8.903010008075618e-05
cat__Surname_Nekrasov,8.88583916877696e-05
cat__Surname_Chiemela,8.840635464964953e-05
cat__Surname_Mills,8.838740908946627e-05
cat__Surname_Obidimkpa,8.831060172003796e-05
cat__Surname_Onyemauchechi,8.812311141417854e-05
cat__Surname_Bates,8.766732024824303e-05
cat__Surname_Nnonso,8.765427204361992e-05
cat__Surname_Gregory,8.755553331831986e-05
cat__Surname_Krawczyk,8.745110119360767e-05
cat__Surname_Shaffer,8.710117910841669e-05
cat__Surname_Drake,8.708094669080463e-05
cat__Surname_Golubev,8.705321536499608e-05
cat__Surname_Castles,8.704004029598892e-05
cat__Surname_Reyna,8.685196060980935e-05
cat__Surname_Hutchinson,8.646141101935485e-05
cat__Surname_Sleeman,8.643192874768743e-05
cat__Surname_Mayrhofer,8.627421814083723e-05
cat__Surname_Owen,8.620466208072541e-05
cat__Surname_Sazonova,8.618751904967463e-05
cat__Surname_Galloway,8.616720383665433e-05
cat__Surname_Gadsden,8.60024600624379e-05
cat__Surname_Frolova,8.588359718197384e-05
cat__Surname_Nelson,8.554955160772706e-05
cat__Surname_Schnaars,8.538802480487991e-05
cat__Surname_Gregson,8.502729281754748e-05
cat__Surname_Ukaegbulam,8.500013700845512e-05
cat__Surname_Norriss,8.474808871709111e-05
cat__Surname_Barrera,8.47246987376136e-05
cat__Surname_Wade,8.462536751978981e-05
cat__Surname_Sharpe,8.427390281695287e-05
cat__Surname_Mordvinova,8.411943350444644e-05
cat__Surname_Olisanugo,8.410040983650872e-05
cat__Surname_Chukwujamuike,8.38584856430399e-05
cat__Surname_Chidiegwu,8.353045007616867e-05
cat__Surname_Pepper,8.336530699527783e-05
cat__Surname_Townsley,8.32928341961727e-05
cat__Surname_Kendall,8.30863381023255e-05
cat__Surname_Wilder,8.240535825591698e-05
cat__Surname_Ahmed,8.23485732700182e-05
cat__Surname_Bird,8.216096445882052e-05
cat__Surname_Kazantseva,8.211802012733074e-05
cat__Surname_Ewing,8.132545130898042e-05
cat__Surname_T'an,8.113942827957395e-05
cat__Surname_Conway,8.089358101454163e-05
cat__Surname_Mactier,8.086395358281284e-05
cat__Surname_Eva,8.083472780347999e-05
cat__Surname_Mahon,8.061722456480678e-05
cat__Surname_Herbert,8.0487322236951e-05
cat__Surname_Grave,8.037084343960309e-05
cat__Surname_Vinogradoff,8.035593783295616e-05
cat__Surname_Bledsoe,8.001471236537834e-05
cat__Surname_Berry,7.9780448126456e-05
cat__Surname_Mitchel,7.969317955810155e-05
cat__Surname_Prokhorova,7.939257061491463e-05
cat__Surname_Voronoff,7.936331871980183e-05
cat__Surname_Chinwendu,7.928119549842776e-05
cat__Surname_Buddicom,7.901331793163643e-05
cat__Surname_Holmes,7.898368752945572e-05
cat__Surname_Andrews,7.838947681130978e-05
cat__Surname_Ndubuagha,7.835182738550776e-05
cat__Surname_Ojiofor,7.834701392913779e-05
cat__Surname_Aparicio,7.827460425325585e-05
cat__Surname_Chikelu,7.822031931708091e-05
cat__Surname_Martel,7.8175925827636e-05
cat__Surname_Achebe,7.817104460763179e-05
cat__Surname_Isayeva,7.790621896772584e-05
cat__Surname_Becker,7.789693635467031e-05
cat__Surname_Collins,7.781104027117502e-05
cat__Surname_Voronova,7.773453621745737e-05
cat__Surname_Groves,7.7591792831134e-05
cat__Surname_Parker,7.753360274201822e-05
cat__Surname_Ryrie,7.745802446969092e-05
cat__Surname_Fedorov,7.734840823620026e-05
cat__Surname_Walsh,7.733448107435391e-05
cat__Surname_Malloy,7.729761143750619e-05
cat__Surname_Doyne,7.713123426553978e-05
cat__Surname_McEwan,7.708263523298024e-05
cat__Surname_Foster,7.705716468323621e-05
cat__Surname_Iheatu,7.649181774956042e-05
cat__Surname_Nwebube,7.621462923922957e-05
cat__Surname_Sykes,7.595235278800769e-05
cat__Surname_Carandini,7.568844339838951e-05
cat__Surname_Sauve,7.485638339033555e-05
cat__Surname_Samaniego,7.47675342989003e-05
cat__Surname_Madueke,7.473442803302343e-05
cat__Surname_Weller,7.463939446208351e-05
cat__Surname_Ekwueme,7.441736812650861e-05
cat__Surname_Napolitano,7.441662532401199e-05
cat__Surname_Donaghy,7.441398825849032e-05
cat__Surname_Chimaobim,7.437842305538358e-05
cat__Surname_Kirillova,7.436340778868568e-05
cat__Surname_Evdokimov,7.42149766052899e-05
cat__Surname_Butler,7.415117822509433e-05
cat__Surname_Mann,7.396321876462078e-05
cat__Surname_Samson,7.379639386197377e-05
cat__Surname_Beatham,7.374160908266486e-05
cat__Surname_Onwughara,7.349497015341577e-05
cat__Surname_Chiganu,7.312343815241163e-05
cat__Surname_Hightower,7.296692387583202e-05
cat__Surname_Rogova,7.283060299239001e-05
cat__Surname_Rowntree,7.268374805570463e-05
cat__Surname_Denisova,7.266707694990119e-05
cat__Surname_Randell,7.259276663966832e-05
cat__Surname_Onwudiwe,7.257195845560223e-05
cat__Surname_Lock,7.232910756191617e-05
cat__Surname_O'Brien,7.178664794458779e-05
cat__Surname_Nyhan,7.164557149869594e-05
cat__Surname_Efremov,7.159449236703303e-05
cat__Surname_Chienezie,7.140803162052956e-05
cat__Surname_Isaacs,7.128547141676514e-05
cat__Surname_Alekseeva,7.121380541006104e-05
cat__Surname_Eidson,7.10524069756408e-05
cat__Surname_Preston,7.102154851496839e-05
cat__Surname_Mackay,7.067337088494432e-05
cat__Surname_Yefimov,7.05362547653307e-05
cat__Surname_Seleznyova,6.937958067927264e-05
cat__Surname_Rapuluolisa,6.928441196046194e-05
cat__Surname_Siciliano,6.926417216811609e-05
cat__Surname_Lawless,6.922626172111618e-05
cat__Surname_Jefferies,6.920015996238325e-05
cat__Surname_Jose,6.919988172404993e-05
cat__Surname_Onyemere,6.917305872784383e-05
cat__Surname_Ham,6.916517617354772e-05
cat__Surname_Nolan,6.903300187327289e-05
cat__Surname_Davydova,6.878615078676578e-05
cat__Surname_Shahan,6.874335262946463e-05
cat__Surname_Bracewell,6.865365871640114e-05
cat__Surname_Bateson,6.864975480731387e-05
cat__Surname_Barlow,6.860478499963421e-05
cat__Surname_Chukwuma,6.857766817680295e-05
cat__Surname_Tochukwu,6.845479878205254e-05
cat__Surname_Belonwu,6.81790819452588e-05
cat__Surname_Garner,6.803344643110494e-05
cat__Surname_Obinna,6.787612965942431e-05
cat__Surname_Nkemakonam,6.775402599169086e-05
cat__Surname_Gorbunov,6.758807995869679e-05
cat__Surname_Ramsden,6.718824160764605e-05
cat__Surname_Morton,6.71088594004488e-05
cat__Surname_Echezonachukwu,6.700644575803804e-05
cat__Surname_Chizoba,6.662542190619725e-05
cat__Surname_Willmore,6.635800352060811e-05
cat__Surname_Chimaijem,6.631362018710261e-05
cat__Surname_Gallop,6.596560946338258e-05
cat__Surname_Anenechukwu,6.594106347969913e-05
cat__Surname_Real,6.592735571680837e-05
cat__Surname_Atkinson,6.586825627984754e-05
cat__Surname_Biryukov,6.570004829662577e-05
cat__Surname_Pendred,6.532874763782561e-05
cat__Surname_Ignatyev,6.519439963980934e-05
cat__Surname_Howard,6.51628282708869e-05
cat__Surname_Gboliwe,6.495104864410873e-05
cat__Surname_Kaeppel,6.474726707255325e-05
cat__Surname_Chamberlin,6.471030731030788e-05
cat__Surname_Solomon,6.467802749219166e-05
cat__Surname_Powell,6.462007810920185e-05
cat__Surname_Dumetolisa,6.44352043989512e-05
cat__Surname_Arnold,6.434559618084718e-05
cat__Surname_Fleetwood-Smith,6.425685907901045e-05
cat__Surname_Klein,6.409474025674176e-05
cat__Surname_Robson,6.377668326500337e-05
cat__Surname_Ifeanyichukwu,6.364723981241114e-05
cat__Surname_Venables,6.35164802922455e-05
cat__Surname_Gambrell,6.321403706537633e-05
cat__Surname_McVey,6.316355093031953e-05
cat__Surname_Chinweike,6.285130002978084e-05
cat__Surname_Pugliesi,6.281064839296062e-05
cat__Surname_Billson,6.268386526539152e-05
cat__Surname_Hansen,6.263994372672464e-05
cat__Surname_Korovin,6.257069011398315e-05
cat__Surname_Okoli,6.247293823543373e-05
cat__Surname_Mazure,6.222615438107876e-05
cat__Surname_Osinachi,6.195617200886416e-05
cat__Surname_Treacy,6.177542390990391e-05
cat__Surname_Scannell,6.17365841397639e-05
cat__Surname_Beale,6.156010093655595e-05
cat__Surname_Butcher,6.151037622024456e-05
cat__Surname_Connor,6.148022285804613e-05
cat__Surname_Chikwendu,6.1401962465086e-05
cat__Surname_Onuchukwu,6.138760058090748e-05
cat__Surname_Ward,6.137641717385196e-05
cat__Surname_Kinder,6.131845540811181e-05
cat__Surname_Ikemefuna,6.0940049476078876e-05
cat__Surname_Virgo,6.0919355554968975e-05
cat__Surname_Larionova,6.084180433792437e-05
cat__Surname_Campa,6.079846083072551e-05
cat__Surname_Holland,6.076663417638397e-05
cat__Surname_Laney,6.045730207373053e-05
cat__Surname_Miah,6.0423876171384835e-05
cat__Surname_Demaine,6.034162922706734e-05
cat__Surname_Bruner,6.0234499349460815e-05
cat__Surname_Cruz,6.021291505728645e-05
cat__Surname_Baird,6.004870412293682e-05
cat__Surname_Koger,6.0036501623249787e-05
cat__Surname_Cherkasova,5.996419806633864e-05
cat__Surname_Okwuadigbo,5.994823327069698e-05
cat__Surname_Balsillie,5.9840670422760374e-05
cat__Surname_Chinwemma,5.968376334237883e-05
cat__Surname_Bulgakov,5.9673314606875324e-05
cat__Surname_Dalton,5.9653221914009595e-05
cat__Surname_Afanasyev,5.9392749937682344e-05
cat__Surname_Shephard,5.91879133686285e-05
cat__Surname_Vassiliev,5.914146116933364e-05
cat__Surname_Goold,5.865987728899856e-05
cat__Surname_Yusupov,5.8641282645961706e-05
cat__Surname_Lennox,5.826387842785368e-05
cat__Surname_Sinnett,5.811624670664469e-05
cat__Surname_Fields,5.755653518395023e-05
cat__Surname_Sawtell,5.754591687429175e-05
cat__Surname_Azikiwe,5.7481556885313654e-05
